date	time	relative time [s]	Cn [P/cm^3]	none	X50(V) [micro-m]	none	
12/13/2016	12:01:35 PM	1588.00	1510.152954	NaN	0.367351	NaN	
12/13/2016	12:01:36 PM	1589.08	3553.925293	NaN	0.758224	NaN	
12/13/2016	12:01:37 PM	1589.97	5027.859375	NaN	1.159295	NaN	
12/13/2016	12:01:38 PM	1591.05	4278.260742	NaN	1.179710	NaN	
12/13/2016	12:01:39 PM	1591.92	4377.497070	NaN	0.982212	NaN	
12/13/2016	12:01:40 PM	1593.02	5118.218262	NaN	1.934651	NaN	
12/13/2016	12:01:41 PM	1594.09	4148.586426	NaN	1.269233	NaN	
12/13/2016	12:01:42 PM	1594.95	4197.796387	NaN	0.718259	NaN	
12/13/2016	12:01:43 PM	1596.05	5009.861328	NaN	0.891881	NaN	
12/13/2016	12:01:44 PM	1596.92	3448.802979	NaN	1.348340	NaN	
12/13/2016	12:01:45 PM	1598.00	3575.148926	NaN	0.853122	NaN	
12/13/2016	12:01:46 PM	1599.08	5442.262207	NaN	0.902810	NaN	
12/13/2016	12:01:47 PM	1599.97	2039.706421	NaN	0.573248	NaN	
12/13/2016	12:01:48 PM	1601.05	2912.228271	NaN	0.452873	NaN	
12/13/2016	12:01:49 PM	1602.12	3298.917969	NaN	0.336464	NaN	
12/13/2016	12:01:50 PM	1603.00	160.632889	NaN	0.527067	NaN	
12/13/2016	12:01:51 PM	1604.09	4347.062012	NaN	1.546165	NaN	
12/13/2016	12:01:52 PM	1604.92	2367.964600	NaN	0.449176	NaN	
12/13/2016	12:01:53 PM	1606.02	2298.109131	NaN	1.341172	NaN	
12/13/2016	12:01:54 PM	1607.09	2956.487305	NaN	1.275511	NaN	
12/13/2016	12:01:55 PM	1608.02	2910.642578	NaN	0.692712	NaN	
12/13/2016	12:01:56 PM	1609.09	2257.090576	NaN	1.076620	NaN	
12/13/2016	12:01:57 PM	1609.97	3230.317383	NaN	0.470573	NaN	
12/13/2016	12:01:58 PM	1611.05	5634.467773	NaN	0.748099	NaN	
12/13/2016	12:01:59 PM	1611.94	4884.105469	NaN	0.845138	NaN	
12/13/2016	12:02:00 PM	1613.03	6040.778320	NaN	0.526462	NaN	
12/13/2016	12:02:01 PM	1614.12	6425.381836	NaN	0.756850	NaN	
12/13/2016	12:02:02 PM	1614.97	7013.721191	NaN	1.858523	NaN	
12/13/2016	12:02:03 PM	1616.05	9243.148437	NaN	0.907028	NaN	
12/13/2016	12:02:04 PM	1617.09	7184.880859	NaN	1.345729	NaN	
12/13/2016	12:02:05 PM	1618.14	8056.565918	NaN	0.869049	NaN	
12/13/2016	12:02:06 PM	1618.98	9277.757812	NaN	2.283093	NaN	
12/13/2016	12:02:07 PM	1620.05	6644.452148	NaN	0.885942	NaN	
12/13/2016	12:02:08 PM	1621.11	9275.062500	NaN	0.459437	NaN	
12/13/2016	12:02:09 PM	1622.00	12838.437500	NaN	2.511432	NaN	
12/13/2016	12:02:10 PM	1623.08	10320.859375	NaN	0.413155	NaN	
12/13/2016	12:02:11 PM	1623.97	9737.507812	NaN	0.543221	NaN	
12/13/2016	12:02:12 PM	1625.02	8720.782227	NaN	1.675562	NaN	
12/13/2016	12:02:13 PM	1626.11	13400.193359	NaN	0.953345	NaN	
12/13/2016	12:02:14 PM	1627.16	12961.072266	NaN	0.791609	NaN	
12/13/2016	12:02:15 PM	1627.97	11058.797852	NaN	0.761857	NaN	
12/13/2016	12:02:16 PM	1629.27	12520.923828	NaN	0.746846	NaN	
12/13/2016	12:02:17 PM	1629.92	10814.225586	NaN	0.995169	NaN	
12/13/2016	12:02:18 PM	1631.02	14809.337891	NaN	1.515723	NaN	
12/13/2016	12:02:19 PM	1632.09	10535.013672	NaN	0.827008	NaN	
12/13/2016	12:02:20 PM	1632.95	11046.668945	NaN	0.985322	NaN	
12/13/2016	12:02:21 PM	1634.03	11837.787109	NaN	1.088708	NaN	
12/13/2016	12:02:22 PM	1635.09	11650.089844	NaN	1.954244	NaN	
12/13/2016	12:02:23 PM	1636.37	9790.854492	NaN	0.461993	NaN	
12/13/2016	12:02:24 PM	1637.02	11944.057617	NaN	0.800879	NaN	
12/13/2016	12:02:25 PM	1638.09	11164.022461	NaN	0.457961	NaN	
12/13/2016	12:02:26 PM	1639.19	12793.118164	NaN	0.822813	NaN	
12/13/2016	12:02:27 PM	1640.06	13015.266602	NaN	0.895381	NaN	
12/13/2016	12:02:28 PM	1641.16	14084.574219	NaN	1.099790	NaN	
12/13/2016	12:02:29 PM	1642.03	11609.093750	NaN	1.463609	NaN	
12/13/2016	12:02:30 PM	1643.11	10067.056641	NaN	0.494058	NaN	
12/13/2016	12:02:31 PM	1643.98	12256.013672	NaN	0.842886	NaN	
12/13/2016	12:02:32 PM	1645.09	12301.504883	NaN	1.728532	NaN	
12/13/2016	12:02:33 PM	1646.17	12115.770508	NaN	1.089682	NaN	
12/13/2016	12:02:34 PM	1647.02	14569.445312	NaN	0.806301	NaN	
12/13/2016	12:02:35 PM	1648.11	10705.996094	NaN	0.585733	NaN	
12/13/2016	12:02:36 PM	1648.98	16483.103516	NaN	0.578159	NaN	
12/13/2016	12:02:37 PM	1650.06	13673.494141	NaN	0.623134	NaN	
12/13/2016	12:02:38 PM	1651.14	12106.275391	NaN	1.213891	NaN	
12/13/2016	12:02:39 PM	1652.03	11952.141602	NaN	0.846391	NaN	
12/13/2016	12:02:40 PM	1653.11	12507.053711	NaN	0.545725	NaN	
12/13/2016	12:02:41 PM	1653.98	11888.402344	NaN	1.261837	NaN	
12/13/2016	12:02:42 PM	1655.06	11237.618164	NaN	1.123938	NaN	
12/13/2016	12:02:43 PM	1656.19	11063.986328	NaN	0.746434	NaN	
12/13/2016	12:02:44 PM	1657.02	12180.952148	NaN	0.968498	NaN	
12/13/2016	12:02:45 PM	1658.11	13035.939453	NaN	0.847536	NaN	
12/13/2016	12:02:46 PM	1659.00	11756.287109	NaN	0.530941	NaN	
12/13/2016	12:02:47 PM	1660.28	11357.069336	NaN	1.251752	NaN	
12/13/2016	12:02:48 PM	1661.17	13489.603516	NaN	1.255015	NaN	
12/13/2016	12:02:49 PM	1662.05	12046.224609	NaN	1.085167	NaN	
12/13/2016	12:02:50 PM	1663.14	13283.205078	NaN	1.022869	NaN	
12/13/2016	12:02:51 PM	1664.02	13502.666992	NaN	0.769515	NaN	
12/13/2016	12:02:52 PM	1665.09	11838.111328	NaN	1.299958	NaN	
12/13/2016	12:02:53 PM	1666.17	13155.658203	NaN	1.050594	NaN	
12/13/2016	12:02:54 PM	1667.64	12270.042969	NaN	0.541810	NaN	
12/13/2016	12:02:55 PM	1668.08	11586.228516	NaN	1.327310	NaN	
12/13/2016	12:02:56 PM	1669.14	11511.332031	NaN	1.095798	NaN	
12/13/2016	12:02:57 PM	1670.02	11613.242187	NaN	0.748018	NaN	
12/13/2016	12:02:58 PM	1671.09	13267.935547	NaN	0.763680	NaN	
12/13/2016	12:02:59 PM	1672.17	13052.560547	NaN	0.751765	NaN	
12/13/2016	12:03:00 PM	1673.25	13139.588867	NaN	1.177494	NaN	
12/13/2016	12:03:01 PM	1674.14	11638.349609	NaN	0.889310	NaN	
12/13/2016	12:03:02 PM	1675.22	12283.714844	NaN	1.252256	NaN	
12/13/2016	12:03:03 PM	1676.11	10238.305664	NaN	0.963056	NaN	
12/13/2016	12:03:04 PM	1677.19	11647.416992	NaN	0.561685	NaN	
12/13/2016	12:03:05 PM	1678.02	11423.933594	NaN	0.910267	NaN	
12/13/2016	12:03:06 PM	1679.03	15712.963867	NaN	0.753433	NaN	
12/13/2016	12:03:07 PM	1680.11	10374.455078	NaN	1.232474	NaN	
12/13/2016	12:03:08 PM	1681.20	12613.236328	NaN	0.769964	NaN	
12/13/2016	12:03:09 PM	1682.09	14486.403320	NaN	0.816694	NaN	
12/13/2016	12:03:10 PM	1683.37	12738.947266	NaN	0.822850	NaN	
12/13/2016	12:03:11 PM	1684.05	11973.771484	NaN	1.038110	NaN	
12/13/2016	12:03:12 PM	1685.14	12373.738281	NaN	1.317825	NaN	
12/13/2016	12:03:13 PM	1686.06	12105.463867	NaN	0.923848	NaN	
12/13/2016	12:03:14 PM	1687.14	13313.011719	NaN	0.430015	NaN	
12/13/2016	12:03:15 PM	1688.23	12934.938477	NaN	0.948732	NaN	
12/13/2016	12:03:16 PM	1689.06	10276.075195	NaN	0.769242	NaN	
12/13/2016	12:03:17 PM	1690.14	10702.390625	NaN	0.958126	NaN	
12/13/2016	12:03:18 PM	1691.02	8994.910156	NaN	1.432708	NaN	
12/13/2016	12:03:19 PM	1692.09	11151.279297	NaN	0.984067	NaN	
12/13/2016	12:03:20 PM	1693.16	11078.669922	NaN	1.424606	NaN	
12/13/2016	12:03:21 PM	1694.05	9296.508789	NaN	1.255767	NaN	
12/13/2016	12:03:22 PM	1695.12	10128.608398	NaN	0.519356	NaN	
12/13/2016	12:03:23 PM	1696.20	11679.216797	NaN	0.659578	NaN	
12/13/2016	12:03:24 PM	1697.28	12055.601562	NaN	0.947521	NaN	
12/13/2016	12:03:25 PM	1698.17	11206.955078	NaN	1.027483	NaN	
12/13/2016	12:03:26 PM	1699.47	9523.433594	NaN	1.032823	NaN	
12/13/2016	12:03:27 PM	1700.09	10770.476562	NaN	0.844846	NaN	
12/13/2016	12:03:28 PM	1701.19	10752.560547	NaN	0.724294	NaN	
12/13/2016	12:03:29 PM	1702.05	13680.142578	NaN	0.687048	NaN	
12/13/2016	12:03:30 PM	1703.14	14470.546875	NaN	0.818434	NaN	
12/13/2016	12:03:31 PM	1704.22	14410.624023	NaN	0.617433	NaN	
12/13/2016	12:03:32 PM	1705.09	10420.354492	NaN	0.801767	NaN	
12/13/2016	12:03:33 PM	1706.37	13088.399414	NaN	2.402411	NaN	
12/13/2016	12:03:34 PM	1707.05	12812.760742	NaN	0.692872	NaN	
12/13/2016	12:03:35 PM	1708.14	10909.311523	NaN	0.828784	NaN	
12/13/2016	12:03:36 PM	1709.22	11980.667969	NaN	1.080252	NaN	
12/13/2016	12:03:37 PM	1710.06	12358.017578	NaN	1.342488	NaN	
12/13/2016	12:03:38 PM	1711.14	13261.687500	NaN	1.193236	NaN	
12/13/2016	12:03:39 PM	1712.22	12783.585937	NaN	0.981367	NaN	
12/13/2016	12:03:40 PM	1713.09	10726.373047	NaN	0.742607	NaN	
12/13/2016	12:03:41 PM	1714.39	11569.789062	NaN	1.309013	NaN	
12/13/2016	12:03:42 PM	1715.27	11053.359375	NaN	0.638445	NaN	
12/13/2016	12:03:43 PM	1716.17	9333.284180	NaN	1.678781	NaN	
12/13/2016	12:03:44 PM	1717.06	9268.375000	NaN	0.740618	NaN	
12/13/2016	12:03:45 PM	1718.14	9943.121094	NaN	0.770578	NaN	
12/13/2016	12:03:46 PM	1719.23	10599.122070	NaN	1.151288	NaN	
12/13/2016	12:03:47 PM	1720.08	10846.980469	NaN	1.090946	NaN	
12/13/2016	12:03:48 PM	1721.17	13628.813477	NaN	0.993816	NaN	
12/13/2016	12:03:49 PM	1722.25	9293.058594	NaN	2.539515	NaN	
12/13/2016	12:03:50 PM	1723.12	10155.509766	NaN	0.692312	NaN	
12/13/2016	12:03:51 PM	1724.22	12639.338867	NaN	0.856292	NaN	
12/13/2016	12:03:52 PM	1725.09	13982.302734	NaN	1.091618	NaN	
12/13/2016	12:03:53 PM	1726.19	13033.200195	NaN	1.630263	NaN	
12/13/2016	12:03:54 PM	1727.06	10906.580078	NaN	0.835319	NaN	
12/13/2016	12:03:55 PM	1728.14	9189.565430	NaN	0.843084	NaN	
12/13/2016	12:03:56 PM	1729.23	10163.036133	NaN	0.872417	NaN	
12/13/2016	12:03:57 PM	1730.30	12892.361328	NaN	0.757690	NaN	
12/13/2016	12:03:58 PM	1731.14	11521.306641	NaN	0.993389	NaN	
12/13/2016	12:03:59 PM	1732.02	11386.832031	NaN	0.697440	NaN	
12/13/2016	12:04:00 PM	1733.09	9935.024414	NaN	1.118709	NaN	
12/13/2016	12:04:01 PM	1734.17	14085.906250	NaN	2.239000	NaN	
12/13/2016	12:04:02 PM	1735.25	12253.930664	NaN	0.923445	NaN	
12/13/2016	12:04:03 PM	1736.12	12234.800781	NaN	0.981112	NaN	
12/13/2016	12:04:04 PM	1737.20	10583.403320	NaN	1.795016	NaN	
12/13/2016	12:04:05 PM	1738.09	10098.455078	NaN	0.750391	NaN	
12/13/2016	12:04:06 PM	1739.17	11508.575195	NaN	1.341846	NaN	
12/13/2016	12:04:07 PM	1740.27	12036.212891	NaN	0.773610	NaN	
12/13/2016	12:04:08 PM	1741.36	15562.674805	NaN	0.854765	NaN	
12/13/2016	12:04:09 PM	1742.20	16569.437500	NaN	0.982338	NaN	
12/13/2016	12:04:10 PM	1743.27	14400.686523	NaN	1.148032	NaN	
12/13/2016	12:04:11 PM	1744.45	13619.510742	NaN	1.019058	NaN	
12/13/2016	12:04:12 PM	1745.34	17570.392578	NaN	0.925637	NaN	
12/13/2016	12:04:13 PM	1746.06	16601.433594	NaN	0.749925	NaN	
12/13/2016	12:04:15 PM	1748.02	17662.701172	NaN	1.019830	NaN	
12/13/2016	12:04:15 PM	1748.25	14244.020508	NaN	0.866694	NaN	
12/13/2016	12:04:16 PM	1749.14	16813.494141	NaN	0.903663	NaN	
12/13/2016	12:04:17 PM	1750.02	15833.294922	NaN	0.787150	NaN	
12/13/2016	12:04:18 PM	1751.11	15776.359375	NaN	1.671415	NaN	
12/13/2016	12:04:19 PM	1752.41	16482.144531	NaN	1.676719	NaN	
12/13/2016	12:04:20 PM	1753.28	13085.974609	NaN	0.797996	NaN	
12/13/2016	12:04:21 PM	1754.17	15418.118164	NaN	1.124850	NaN	
12/13/2016	12:04:22 PM	1755.27	15810.892578	NaN	1.338741	NaN	
12/13/2016	12:04:23 PM	1756.11	12431.203125	NaN	1.321291	NaN	
12/13/2016	12:04:24 PM	1757.19	12360.354492	NaN	1.033753	NaN	
12/13/2016	12:04:25 PM	1758.08	11916.042969	NaN	1.813616	NaN	
12/13/2016	12:04:26 PM	1759.16	12015.236328	NaN	0.832596	NaN	
12/13/2016	12:04:27 PM	1760.03	13266.908203	NaN	1.236583	NaN	
12/13/2016	12:04:28 PM	1761.33	14105.924805	NaN	1.933598	NaN	
12/13/2016	12:04:29 PM	1762.42	13764.308594	NaN	1.548209	NaN	
12/13/2016	12:04:30 PM	1763.50	18108.937500	NaN	1.037562	NaN	
12/13/2016	12:04:31 PM	1764.39	17327.144531	NaN	1.484788	NaN	
12/13/2016	12:04:32 PM	1765.03	13043.868164	NaN	1.108637	NaN	
12/13/2016	12:04:33 PM	1766.11	3807.197998	NaN	1.007310	NaN	
12/13/2016	12:04:34 PM	1767.19	0.000000	NaN	NaN	NaN	
12/13/2016	12:04:35 PM	1768.06	0.000000	NaN	NaN	NaN	
12/13/2016	12:04:36 PM	1769.61	7787.103027	NaN	1.550648	NaN	
12/13/2016	12:04:37 PM	1770.34	20087.636719	NaN	1.348059	NaN	
12/13/2016	12:04:38 PM	1771.20	15791.229492	NaN	0.537488	NaN	
12/13/2016	12:04:39 PM	1772.28	12547.680664	NaN	0.734358	NaN	
12/13/2016	12:04:40 PM	1773.17	14142.268555	NaN	0.775023	NaN	
12/13/2016	12:04:41 PM	1774.05	10627.827148	NaN	0.592433	NaN	
12/13/2016	12:04:42 PM	1775.14	11861.230469	NaN	0.945982	NaN	
12/13/2016	12:04:43 PM	1776.20	8347.969727	NaN	0.747188	NaN	
12/13/2016	12:04:44 PM	1777.06	7143.533691	NaN	0.650250	NaN	
12/13/2016	12:04:45 PM	1778.14	8259.924805	NaN	1.816095	NaN	
12/13/2016	12:04:46 PM	1779.20	7804.935547	NaN	1.334804	NaN	
12/13/2016	12:04:47 PM	1780.08	6993.423340	NaN	0.983805	NaN	
12/13/2016	12:04:48 PM	1781.16	9384.325195	NaN	0.863052	NaN	
12/13/2016	12:04:49 PM	1782.23	10353.304687	NaN	0.552406	NaN	
12/13/2016	12:04:50 PM	1783.12	8626.129883	NaN	0.721088	NaN	
12/13/2016	12:04:51 PM	1784.20	10529.891602	NaN	1.137066	NaN	
12/13/2016	12:04:52 PM	1785.09	11820.458008	NaN	0.956101	NaN	
12/13/2016	12:04:53 PM	1786.58	14048.245117	NaN	0.976655	NaN	
12/13/2016	12:04:54 PM	1787.27	12508.281250	NaN	0.983412	NaN	
12/13/2016	12:04:55 PM	1788.09	16187.739258	NaN	0.913779	NaN	
12/13/2016	12:04:56 PM	1789.19	15945.628906	NaN	0.840475	NaN	
12/13/2016	12:04:57 PM	1790.06	14818.952148	NaN	0.813432	NaN	
12/13/2016	12:04:58 PM	1791.16	13972.981445	NaN	2.098451	NaN	
12/13/2016	12:04:59 PM	1792.30	14285.683594	NaN	0.798085	NaN	
12/13/2016	12:05:00 PM	1793.58	14734.759766	NaN	1.317353	NaN	
12/13/2016	12:05:01 PM	1794.25	12868.495117	NaN	1.006182	NaN	
12/13/2016	12:05:02 PM	1795.34	13902.913086	NaN	0.680570	NaN	
12/13/2016	12:05:03 PM	1796.22	15407.403320	NaN	0.720970	NaN	
12/13/2016	12:05:04 PM	1797.28	14409.951172	NaN	0.837451	NaN	
12/13/2016	12:05:05 PM	1798.12	15327.185547	NaN	1.787898	NaN	
12/13/2016	12:05:06 PM	1799.19	13365.770508	NaN	0.587248	NaN	
12/13/2016	12:05:07 PM	1800.30	15879.380859	NaN	0.880669	NaN	
12/13/2016	12:05:08 PM	1801.37	14340.581055	NaN	0.690925	NaN	
12/13/2016	12:05:09 PM	1802.06	14192.192383	NaN	0.777144	NaN	
12/13/2016	12:05:10 PM	1803.36	14189.958008	NaN	1.622052	NaN	
12/13/2016	12:05:11 PM	1804.23	14845.611328	NaN	1.333863	NaN	
12/13/2016	12:05:12 PM	1805.12	17223.609375	NaN	1.272232	NaN	
12/13/2016	12:05:13 PM	1806.22	18493.132812	NaN	0.878763	NaN	
12/13/2016	12:05:14 PM	1807.33	15140.262695	NaN	0.822121	NaN	
12/13/2016	12:05:15 PM	1808.42	19127.734375	NaN	1.274011	NaN	
12/13/2016	12:05:16 PM	1809.25	15430.247070	NaN	0.625889	NaN	
12/13/2016	12:05:17 PM	1810.34	15063.431641	NaN	1.238400	NaN	
12/13/2016	12:05:18 PM	1811.44	13811.741211	NaN	1.117521	NaN	
12/13/2016	12:05:19 PM	1812.52	16678.548828	NaN	1.345531	NaN	
12/13/2016	12:05:20 PM	1813.61	15654.161133	NaN	0.773448	NaN	
12/13/2016	12:05:21 PM	1814.08	15771.311523	NaN	1.812730	NaN	
12/13/2016	12:05:22 PM	1815.17	17830.033203	NaN	0.840104	NaN	
12/13/2016	12:05:23 PM	1816.44	14863.272461	NaN	1.160382	NaN	
12/13/2016	12:05:24 PM	1817.08	15251.453125	NaN	0.791447	NaN	
12/13/2016	12:05:25 PM	1818.17	16659.330078	NaN	1.680069	NaN	
12/13/2016	12:05:26 PM	1819.27	17224.607422	NaN	1.616270	NaN	
12/13/2016	12:05:27 PM	1820.55	14619.688477	NaN	0.911249	NaN	
12/13/2016	12:05:28 PM	1821.20	15098.442383	NaN	0.766324	NaN	
12/13/2016	12:05:29 PM	1822.64	15989.110352	NaN	1.966213	NaN	
12/13/2016	12:05:30 PM	1823.11	14176.282227	NaN	1.491867	NaN	
12/13/2016	12:05:31 PM	1824.39	12936.248047	NaN	0.819719	NaN	
12/13/2016	12:05:32 PM	1825.27	16461.904297	NaN	0.675265	NaN	
12/13/2016	12:05:33 PM	1826.11	16145.229492	NaN	1.480336	NaN	
12/13/2016	12:05:34 PM	1827.19	16250.116211	NaN	1.339697	NaN	
12/13/2016	12:05:35 PM	1828.67	17151.250000	NaN	1.400126	NaN	
12/13/2016	12:05:37 PM	1830.23	21583.029297	NaN	0.935271	NaN	
12/13/2016	12:05:38 PM	1831.14	33663.906250	NaN	1.514910	NaN	
12/13/2016	12:05:39 PM	1832.72	46966.976562	NaN	2.391778	NaN	
12/13/2016	12:05:40 PM	1833.45	50055.628906	NaN	0.898808	NaN	
12/13/2016	12:05:42 PM	1834.80	48581.628906	NaN	0.359872	NaN	
12/13/2016	12:05:42 PM	1835.30	53616.242187	NaN	0.389606	NaN	
12/13/2016	12:05:43 PM	1836.53	47261.175781	NaN	0.958143	NaN	
12/13/2016	12:05:44 PM	1837.20	56446.171875	NaN	1.117032	NaN	
12/13/2016	12:05:45 PM	1838.27	74481.070312	NaN	1.229165	NaN	
12/13/2016	12:05:46 PM	1839.37	65901.789062	NaN	0.330526	NaN	
12/13/2016	12:05:47 PM	1840.45	64794.250000	NaN	1.521765	NaN	
12/13/2016	12:05:48 PM	1841.47	64638.328125	NaN	0.319390	NaN	
12/13/2016	12:05:49 PM	1842.53	61385.644531	NaN	0.383259	NaN	
12/13/2016	12:05:50 PM	1843.17	61764.691406	NaN	0.361677	NaN	
12/13/2016	12:05:51 PM	1844.20	65995.375000	NaN	0.316510	NaN	
12/13/2016	12:05:52 PM	1845.55	70178.937500	NaN	1.597166	NaN	
12/13/2016	12:05:53 PM	1846.44	62301.140625	NaN	0.330221	NaN	
12/13/2016	12:05:54 PM	1847.37	69813.195312	NaN	1.338718	NaN	
12/13/2016	12:05:55 PM	1848.30	78946.390625	NaN	1.308132	NaN	
12/13/2016	12:05:56 PM	1849.17	66376.593750	NaN	1.656936	NaN	
12/13/2016	12:05:57 PM	1850.45	79939.406250	NaN	2.393610	NaN	
12/13/2016	12:05:58 PM	1851.37	75018.296875	NaN	0.337051	NaN	
12/13/2016	12:05:59 PM	1852.33	69950.265625	NaN	1.015882	NaN	
12/13/2016	12:06:00 PM	1853.17	75385.117187	NaN	1.035141	NaN	
12/13/2016	12:06:01 PM	1854.50	84465.492187	NaN	1.004166	NaN	
12/13/2016	12:06:02 PM	1855.34	72108.109375	NaN	0.301221	NaN	
12/13/2016	12:06:03 PM	1856.27	69252.351562	NaN	0.362793	NaN	
12/13/2016	12:06:04 PM	1857.19	76626.757812	NaN	0.330416	NaN	
12/13/2016	12:06:05 PM	1858.50	75549.210937	NaN	0.339797	NaN	
12/13/2016	12:06:06 PM	1859.39	67619.828125	NaN	0.813498	NaN	
12/13/2016	12:06:07 PM	1860.28	74913.007812	NaN	0.877519	NaN	
12/13/2016	12:06:08 PM	1861.19	74102.507812	NaN	0.380265	NaN	
12/13/2016	12:06:09 PM	1862.48	67523.976562	NaN	0.906684	NaN	
12/13/2016	12:06:10 PM	1863.39	73186.890625	NaN	0.358882	NaN	
12/13/2016	12:06:11 PM	1864.23	73607.125000	NaN	0.329850	NaN	
12/13/2016	12:06:12 PM	1865.31	77010.304687	NaN	0.308247	NaN	
12/13/2016	12:06:13 PM	1866.45	78189.617187	NaN	1.820452	NaN	
12/13/2016	12:06:14 PM	1867.33	77254.843750	NaN	1.195952	NaN	
12/13/2016	12:06:15 PM	1868.22	67703.218750	NaN	0.792306	NaN	
12/13/2016	12:06:16 PM	1869.52	90128.875000	NaN	0.306268	NaN	
12/13/2016	12:06:17 PM	1870.31	72403.968750	NaN	1.574953	NaN	
12/13/2016	12:06:18 PM	1871.20	70779.851562	NaN	0.476021	NaN	
12/13/2016	12:06:19 PM	1872.14	66198.859375	NaN	2.214192	NaN	
12/13/2016	12:06:20 PM	1873.41	66579.312500	NaN	0.314958	NaN	
12/13/2016	12:06:21 PM	1874.33	78466.109375	NaN	0.317569	NaN	
12/13/2016	12:06:22 PM	1875.59	86784.289062	NaN	0.859116	NaN	
12/13/2016	12:06:23 PM	1876.42	76629.226562	NaN	0.884830	NaN	
12/13/2016	12:06:24 PM	1877.27	67880.882812	NaN	0.329470	NaN	
12/13/2016	12:06:25 PM	1878.17	67443.226562	NaN	0.333412	NaN	
12/13/2016	12:06:26 PM	1879.44	72689.078125	NaN	0.918400	NaN	
12/13/2016	12:06:27 PM	1880.41	76174.312500	NaN	0.309308	NaN	
12/13/2016	12:06:28 PM	1881.31	71138.468750	NaN	0.318629	NaN	
12/13/2016	12:06:29 PM	1882.61	74408.593750	NaN	0.356652	NaN	
12/13/2016	12:06:30 PM	1883.45	72084.039062	NaN	0.309299	NaN	
12/13/2016	12:06:31 PM	1884.34	67031.781250	NaN	0.805058	NaN	
12/13/2016	12:06:32 PM	1885.30	83488.304687	NaN	0.328664	NaN	
12/13/2016	12:06:33 PM	1886.22	79964.585937	NaN	0.326020	NaN	
12/13/2016	12:06:34 PM	1887.55	80844.046875	NaN	0.312962	NaN	
12/13/2016	12:06:35 PM	1888.44	68742.554687	NaN	0.320754	NaN	
12/13/2016	12:06:36 PM	1889.30	61890.335937	NaN	1.201283	NaN	
12/13/2016	12:06:37 PM	1890.30	67906.273437	NaN	0.336136	NaN	
12/13/2016	12:06:38 PM	1891.30	79848.015625	NaN	0.318005	NaN	
12/13/2016	12:06:39 PM	1892.33	62133.773437	NaN	1.753429	NaN	
12/13/2016	12:06:40 PM	1893.37	69200.406250	NaN	1.062583	NaN	
12/13/2016	12:06:41 PM	1894.30	71220.523437	NaN	0.320334	NaN	
12/13/2016	12:06:42 PM	1895.28	57359.023437	NaN	0.790272	NaN	
12/13/2016	12:06:43 PM	1896.31	64263.406250	NaN	0.910183	NaN	
12/13/2016	12:06:44 PM	1897.37	63874.906250	NaN	0.913593	NaN	
12/13/2016	12:06:45 PM	1898.44	68963.046875	NaN	0.359897	NaN	
12/13/2016	12:06:46 PM	1899.41	73782.914062	NaN	1.258860	NaN	
12/13/2016	12:06:47 PM	1900.36	66749.445312	NaN	0.360848	NaN	
12/13/2016	12:06:48 PM	1901.33	68717.328125	NaN	0.321501	NaN	
12/13/2016	12:06:49 PM	1902.36	60161.511719	NaN	0.338617	NaN	
12/13/2016	12:06:50 PM	1903.42	61291.894531	NaN	0.341936	NaN	
12/13/2016	12:06:51 PM	1904.48	71469.953125	NaN	0.342562	NaN	
12/13/2016	12:06:52 PM	1905.55	71436.765625	NaN	1.641204	NaN	
12/13/2016	12:06:53 PM	1906.55	72449.046875	NaN	1.854052	NaN	
12/13/2016	12:06:54 PM	1907.50	65190.132812	NaN	0.700320	NaN	
12/13/2016	12:06:55 PM	1908.45	68589.320312	NaN	0.328527	NaN	
12/13/2016	12:06:56 PM	1909.47	64753.777344	NaN	2.227261	NaN	
12/13/2016	12:06:57 PM	1910.55	59852.914062	NaN	1.206530	NaN	
12/13/2016	12:06:58 PM	1911.61	71517.375000	NaN	0.344412	NaN	
12/13/2016	12:06:59 PM	1912.66	63537.281250	NaN	1.003311	NaN	
12/13/2016	12:07:00 PM	1913.56	64492.335937	NaN	2.232016	NaN	
12/13/2016	12:07:01 PM	1914.34	56708.289062	NaN	0.355245	NaN	
12/13/2016	12:07:02 PM	1915.19	65933.773437	NaN	2.223935	NaN	
12/13/2016	12:07:03 PM	1916.19	64394.093750	NaN	0.920577	NaN	
12/13/2016	12:07:04 PM	1917.17	66419.929687	NaN	0.314176	NaN	
12/13/2016	12:07:05 PM	1918.20	65980.601562	NaN	2.070033	NaN	
12/13/2016	12:07:06 PM	1919.27	69275.554687	NaN	0.681083	NaN	
12/13/2016	12:07:07 PM	1920.33	62132.230469	NaN	0.335283	NaN	
12/13/2016	12:07:08 PM	1921.37	69522.476562	NaN	1.474128	NaN	
12/13/2016	12:07:09 PM	1922.22	76138.523437	NaN	0.314336	NaN	
12/13/2016	12:07:10 PM	1923.23	125062.632812	NaN	1.826966	NaN	
12/13/2016	12:07:11 PM	1924.25	169574.250000	NaN	0.302609	NaN	
12/13/2016	12:07:12 PM	1925.19	163006.468750	NaN	0.302370	NaN	
12/13/2016	12:07:13 PM	1926.23	181390.656250	NaN	1.840690	NaN	
12/13/2016	12:07:14 PM	1927.23	181001.250000	NaN	1.666623	NaN	
12/13/2016	12:07:15 PM	1928.22	196258.343750	NaN	1.805917	NaN	
