date	time	relative time [s]	Cn [P/cm^3]	none	X50(V) [micro-m]	none	
12/13/2016	2:04:24 PM	263.08	54337.554687	NaN	2.207718	NaN	
12/13/2016	2:04:25 PM	264.34	61395.781250	NaN	0.355686	NaN	
12/13/2016	2:04:26 PM	265.02	60011.664062	NaN	0.829409	NaN	
12/13/2016	2:04:27 PM	266.27	50692.550781	NaN	0.575835	NaN	
12/13/2016	2:04:27 PM	266.98	52224.750000	NaN	0.576358	NaN	
12/13/2016	2:04:29 PM	268.27	48938.632812	NaN	0.326431	NaN	
12/13/2016	2:04:29 PM	268.94	44769.406250	NaN	2.622512	NaN	
12/13/2016	2:04:31 PM	270.28	50551.835937	NaN	0.358324	NaN	
12/13/2016	2:04:31 PM	270.91	50000.593750	NaN	0.930651	NaN	
12/13/2016	2:04:33 PM	272.17	57263.664062	NaN	0.967639	NaN	
12/13/2016	2:04:34 PM	273.48	55918.515625	NaN	1.145404	NaN	
12/13/2016	2:04:35 PM	274.12	50889.539062	NaN	0.850237	NaN	
12/13/2016	2:04:36 PM	275.41	52844.546875	NaN	1.177552	NaN	
12/13/2016	2:04:37 PM	276.09	53914.687500	NaN	1.260366	NaN	
12/13/2016	2:04:38 PM	277.42	52249.062500	NaN	1.300339	NaN	
12/13/2016	2:04:39 PM	278.09	50639.328125	NaN	0.343374	NaN	
12/13/2016	2:04:40 PM	279.36	53061.800781	NaN	1.050190	NaN	
12/13/2016	2:04:41 PM	280.02	54337.210937	NaN	0.697369	NaN	
12/13/2016	2:04:42 PM	281.20	53150.902344	NaN	1.250235	NaN	
12/13/2016	2:04:43 PM	282.08	63614.402344	NaN	0.401689	NaN	
12/13/2016	2:04:44 PM	283.19	51926.226562	NaN	1.247285	NaN	
12/13/2016	2:04:45 PM	284.53	49948.375000	NaN	0.898046	NaN	
12/13/2016	2:04:46 PM	285.20	49028.296875	NaN	0.698927	NaN	
12/13/2016	2:04:46 PM	285.89	57272.738281	NaN	1.152054	NaN	
12/13/2016	2:04:48 PM	287.14	54287.671875	NaN	0.407746	NaN	
12/13/2016	2:04:49 PM	288.48	51445.546875	NaN	0.332129	NaN	
12/13/2016	2:04:50 PM	289.12	54375.746094	NaN	0.860381	NaN	
12/13/2016	2:04:51 PM	290.39	64287.464844	NaN	0.355467	NaN	
12/13/2016	2:04:52 PM	291.12	48382.226562	NaN	1.548462	NaN	
12/13/2016	2:04:53 PM	292.39	54297.933594	NaN	0.742960	NaN	
12/13/2016	2:04:54 PM	293.03	50408.300781	NaN	0.951966	NaN	
12/13/2016	2:04:55 PM	294.31	52373.761719	NaN	0.365295	NaN	
12/13/2016	2:04:55 PM	294.95	54521.437500	NaN	0.792817	NaN	
12/13/2016	2:04:57 PM	296.23	55008.835937	NaN	0.502632	NaN	
